product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
27,2337,2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
0,2149,2017-04-30,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
81,2133,2017-05-19,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1997-02-09
6,360,2017-05-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-03
76,2969,2017-02-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
18,1720,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-10-02
18,2904,2017-03-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16
9,754,2017-06-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
35,1826,2017-04-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
93,2487,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29
40,2815,2017-02-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
1,541,2017-05-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-28
16,302,2017-03-29,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
44,2024,2017-10-03,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-04
48,142,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
56,768,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20
36,2147,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04
36,529,2017-11-20,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02
13,825,2017-02-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1994-09-09
55,624,2017-04-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-20
38,2302,2017-11-07,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-05-09
64,3380,2017-10-28,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-06-17
0,314,2017-11-19,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04
79,1079,2017-08-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
11,1643,2017-01-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
91,1524,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-10
18,3205,2017-04-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
17,2860,2017-11-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
13,772,2017-05-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
4,323,2017-03-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-08-17
42,2426,2017-03-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-04
48,1883,2017-11-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
12,2745,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-09
77,2819,2017-01-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
25,792,2017-12-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-18
35,923,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
7,3353,2017-07-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
68,3394,2017-11-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
75,3213,2017-10-21,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25
77,3260,2017-03-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
1,1015,2017-12-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
81,2266,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
6,58,2017-08-20,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04
40,3118,2017-12-18,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
62,1414,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-11
90,2202,2017-06-19,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26
32,2144,2017-05-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-11
65,1033,2017-10-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-08-31
15,2157,2017-06-20,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
36,1097,2017-01-23,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-19
12,2757,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
67,87,2017-11-08,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
87,2049,2017-10-11,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
62,952,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02
55,1745,2017-01-20,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23
1,40,2017-05-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
98,372,2017-10-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-06
79,1627,2017-08-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
1,444,2017-11-15,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15
61,217,2017-05-23,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
71,1656,2017-08-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2006-05-22
58,485,2017-12-16,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
86,2252,2017-02-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20
95,3103,2017-11-01,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
55,506,2017-10-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
32,1881,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-18
65,2903,2017-12-04,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-08-31
49,1274,2017-12-16,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
1,1443,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09
24,2091,2017-03-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
7,1493,2017-07-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
84,1614,2017-03-21,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
48,476,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
16,1777,2017-04-12,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
40,940,2017-08-11,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
100,2930,2017-10-20,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
27,2354,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
34,416,2017-06-19,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-19
18,1013,2017-04-20,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
83,533,2017-11-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
82,968,2017-03-22,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-26
88,727,2017-07-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
77,1160,2017-04-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
6,3425,2017-12-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-07
10,1614,2017-11-10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
69,2140,2017-04-26,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
15,2589,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
7,2920,2017-09-22,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-03
73,62,2017-08-14,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
32,1112,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
39,1995,2017-05-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11
28,1965,2017-08-22,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22
0,1614,2017-03-10,0.0,Approved,,,,,850.89,,
25,366,2017-01-24,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
32,2682,2017-07-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2013-06-09
78,2993,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25
44,1887,2017-08-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
56,1692,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18
1,1927,2017-06-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15
15,2567,2017-03-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
17,3276,2017-07-05,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
0,1808,2017-02-09,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-12-02
7,2368,2017-10-17,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
53,470,2017-10-27,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09
20,3270,2017-03-03,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-04
3,1683,2017-08-20,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
14,880,2017-09-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
83,309,2017-12-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2015-08-02
39,1698,2017-11-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09
67,1434,2017-08-28,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
40,2712,2017-05-14,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23
13,892,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-07
100,832,2017-10-15,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
35,1033,2017-05-03,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-07
17,2834,2017-02-15,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
79,3015,2017-01-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04
86,3484,2017-10-12,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-10-04
9,2775,2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03
58,1208,2017-08-30,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
58,2109,2017-06-29,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-04
43,3195,2017-10-12,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
88,3366,2017-06-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-03
15,2492,2017-02-27,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
6,389,2017-03-12,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05
0,552,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2003-02-07
82,3009,2017-05-05,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-08-05
88,2925,2017-06-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-04-20
14,140,2017-02-17,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
67,209,2017-09-14,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2007-08-04
76,225,2017-06-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
0,1595,2017-04-17,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
0,2559,2017-06-14,1.0,Approved,,,,,710.59,,
18,769,2017-12-11,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2004-12-18
23,1282,2017-05-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-07
82,2377,2017-03-07,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-10
62,3355,2017-12-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
20,2350,2017-05-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-26
60,720,2017-09-09,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-28
65,3249,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1993-05-26
76,2939,2017-10-01,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-10
17,1035,2017-11-03,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04
73,492,2017-10-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
39,3100,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
34,1586,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
97,31,2017-05-25,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03
9,887,2017-04-28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
11,3356,2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-09
82,2498,2017-09-15,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
96,3415,2017-03-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16
28,2828,2017-09-06,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2014-03-03
39,3117,2017-04-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
70,2850,2017-11-19,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2014-10-10
62,2779,2017-11-30,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1998-12-17
84,683,2017-12-15,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
21,2342,2017-10-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
7,3388,2017-02-12,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
79,1968,2017-06-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
39,2923,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11
67,15,2017-03-10,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
4,2659,2017-07-22,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
96,3417,2017-09-26,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
13,1862,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2008-03-19
76,1670,2017-04-17,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
33,2126,2017-12-05,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18
54,2702,2017-10-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-10-18
93,125,2017-02-25,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
63,750,2017-04-24,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2005-10-22
52,359,2017-01-25,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2015-10-18
33,2820,2017-09-10,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1997-05-10
65,850,2017-11-25,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21
50,3072,2017-05-23,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12
0,820,2017-06-23,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
4,919,2017-09-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28
26,1250,2017-03-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
5,1655,2017-05-01,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-04
29,1194,2017-12-02,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
80,234,2017-03-20,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
9,724,2017-11-22,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1993-06-23
9,1976,2017-05-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
24,193,2017-08-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-12-06
84,1588,2017-01-30,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-11
100,290,2017-10-10,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
7,167,2017-03-25,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-07
51,2821,2017-04-29,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
21,1201,2017-08-07,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
46,893,2017-07-09,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
62,2794,2017-09-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-05-18
96,3166,2017-07-14,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
81,1422,2017-10-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-07
31,3476,2017-04-17,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
13,505,2017-06-24,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1997-05-10
59,1132,2017-10-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-06-23
53,2363,2017-11-02,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-20
12,1816,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
18,73,2017-04-30,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-07-15
18,647,2017-01-21,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1999-07-26
2,1304,2017-02-09,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
25,344,2017-11-11,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-20
18,1001,2017-10-07,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
16,2724,2017-08-10,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
21,1787,2017-08-19,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2003-08-05
98,524,2017-01-18,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
69,479,2017-09-08,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-11
52,1782,2017-04-17,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
16,361,2017-03-15,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
17,1135,2017-04-22,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-04-05
59,1591,2017-02-15,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
3,941,2017-05-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-07-21
87,804,2017-03-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2002-08-31
25,2729,2017-07-24,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2004-12-18
27,223,2017-02-15,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-12
10,1571,2017-09-09,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-09
82,2747,2017-01-25,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
11,506,2017-04-12,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
32,2676,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12
90,547,2017-01-11,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
44,2623,2017-12-03,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-02-02
92,1509,2017-11-16,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-17
21,479,2017-08-09,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-08-05
0,661,2017-11-08,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
62,1854,2017-12-30,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-10-02
72,125,2017-05-29,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
22,1037,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
79,1446,2017-02-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
28,2810,2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1995-12-19
77,500,2017-06-13,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2013-06-09
87,2468,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
5,1785,2017-03-10,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
66,2560,2017-07-09,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
66,1853,2017-12-04,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1995-10-24
71,3468,2017-09-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
91,3389,2017-03-24,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
17,3015,2017-07-28,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2010-11-05
85,3073,2017-04-23,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
24,683,2017-07-04,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1991-11-10
62,1020,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
0,1052,2017-11-29,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
